match_id,win,blue_dragons,blue_heralds,blue_towers,blue_kills,blue_firstBlood,blue_voidgrubs,red_dragons,red_heralds,red_towers,red_kills,red_voidgrubs,blue_top_gold,blue_top_cs,blue_top_kills,blue_top_deaths,blue_top_champion,blue_top_tag,red_top_gold,red_top_cs,red_top_kills,red_top_deaths,red_top_champion,red_top_tag,top_gold_diff,blue_jungle_gold,blue_jungle_cs,blue_jungle_kills,blue_jungle_deaths,blue_jungle_champion,blue_jungle_tag,red_jungle_gold,red_jungle_cs,red_jungle_kills,red_jungle_deaths,red_jungle_champion,red_jungle_tag,jungle_gold_diff,blue_middle_gold,blue_middle_cs,blue_middle_kills,blue_middle_deaths,blue_middle_champion,blue_middle_tag,red_middle_gold,red_middle_cs,red_middle_kills,red_middle_deaths,red_middle_champion,red_middle_tag,middle_gold_diff,blue_bottom_gold,blue_bottom_cs,blue_bottom_kills,blue_bottom_deaths,blue_bottom_champion,blue_bottom_tag,red_bottom_gold,red_bottom_cs,red_bottom_kills,red_bottom_deaths,red_bottom_champion,red_bottom_tag,bottom_gold_diff,blue_utility_gold,blue_utility_cs,blue_utility_kills,blue_utility_deaths,blue_utility_champion,blue_utility_tag,red_utility_gold,red_utility_cs,red_utility_kills,red_utility_deaths,red_utility_champion,red_utility_tag,utility_gold_diff,blue_comp,red_comp
KR_8187120781,0,0,0,1,8,1,0,1,0,0,15,3,5416,108,5,1,Pantheon,Fighter,4437,90,0,5,Darius,Fighter,979,5443,90,2,5,Vi,Fighter,7592,132,7,1,Neeko,Mage,-2149,4533,104,0,5,Sylas,Mage,6745,132,3,1,Galio,Tank,-2212,5625,135,1,1,Varus,Marksman,6721,142,3,0,Jhin,Marksman,-1096,3467,26,0,3,Velkoz,Mage,4390,18,2,2,Pyke,Support,-923,혼합조합,혼합조합
KR_8226357107,1,1,0,1,11,1,0,0,0,2,4,3,4612,117,0,2,Ambessa,Unknown,5755,111,2,1,Jax,Fighter,-1143,6290,119,3,2,XinZhao,Fighter,5790,108,1,0,Belveth,Fighter,500,6024,118,5,0,Ahri,Mage,5344,134,1,4,Orianna,Mage,680,7826,150,2,0,Yunara,Unknown,4820,100,0,3,Jinx,Marksman,3006,4747,18,1,0,Milio,Support,3737,36,0,3,Camille,Fighter,1010,혼합조합,브루저조합
KR_8215269842,1,1,0,0,6,1,3,0,0,1,4,0,5516,124,1,1,Rumble,Fighter,4436,92,1,2,Fiora,Fighter,1080,7458,130,4,0,Belveth,Fighter,5524,119,0,0,Skarner,Fighter,1934,6346,140,1,1,Malzahar,Mage,5695,137,1,2,Vladimir,Mage,651,5781,131,0,1,Zeri,Marksman,6035,129,1,0,Lucian,Marksman,-254,3608,25,0,1,Alistar,Tank,3925,14,1,2,Milio,Support,-317,혼합조합,혼합조합
KR_8170643227,0,1,0,2,11,0,0,0,0,0,21,3,6044,115,5,2,Tryndamere,Fighter,4459,90,1,6,Lucian,Marksman,1585,5715,100,1,5,Camille,Fighter,6995,105,5,0,Sylas,Mage,-1280,5347,124,1,4,Ekko,Assassin,7397,126,7,1,AurelionSol,Mage,-2050,5797,115,3,4,Yunara,Unknown,7537,118,4,3,Ashe,Marksman,-1740,4436,28,1,6,Lulu,Support,5675,28,4,1,Seraphine,Mage,-1239,혼합조합,마법사조합
KR_8196768272,1,1,0,1,16,0,3,0,0,0,13,0,5755,91,5,3,Jax,Fighter,6714,126,4,3,Renekton,Fighter,-959,6003,90,3,2,Hecarim,Fighter,5456,88,2,4,XinZhao,Fighter,547,5229,121,1,2,Ryze,Mage,6652,116,5,1,Viktor,Mage,-1423,7555,114,6,3,Kaisa,Marksman,5484,113,1,5,Jinx,Marksman,2071,4455,16,1,3,Rell,Tank,4111,24,1,3,Amumu,Tank,344,혼합조합,혼합조합
KR_8205460901,1,1,0,0,23,1,0,1,0,2,11,3,6788,123,4,2,Irelia,Fighter,5381,105,2,4,Volibear,Fighter,1407,6638,94,4,2,RekSai,Fighter,5755,109,2,5,Viego,Assassin,883,6426,118,3,2,Yasuo,Fighter,4859,78,2,4,Kennen,Mage,1567,8763,127,11,3,Cassiopeia,Mage,5100,92,2,5,Jinx,Marksman,3663,5074,21,1,2,Blitzcrank,Tank,5704,17,3,5,Ashe,Marksman,-630,브루저조합,하이퍼캐리
KR_8197152106,0,0,0,1,15,1,0,1,0,1,19,3,7893,146,5,3,Irelia,Fighter,5301,98,3,3,Gangplank,Fighter,2592,6979,107,6,4,Nidalee,Assassin,7948,115,7,4,Graves,Marksman,-969,5642,142,1,4,Ahri,Mage,6475,129,4,3,Velkoz,Mage,-833,6328,108,1,3,Yunara,Unknown,8085,118,5,1,Ezreal,Marksman,-1757,5147,18,2,5,Lux,Mage,4361,14,0,4,Bard,Support,786,혼합조합,하이퍼캐리
KR_8209611858,1,1,0,0,17,1,3,0,0,1,15,0,6923,122,4,2,Tryndamere,Fighter,4683,94,1,6,XinZhao,Fighter,2240,7492,92,9,3,LeeSin,Fighter,5610,94,2,4,Vi,Fighter,1882,5215,123,1,4,Viktor,Mage,7214,107,5,1,Galio,Tank,-1999,5713,107,1,4,Xayah,Marksman,6198,100,3,3,Varus,Marksman,-485,4927,19,2,2,Rakan,Support,5294,12,4,3,Pyke,Support,-367,혼합조합,혼합조합
KR_8223816852,1,1,0,0,19,1,1,0,0,1,6,2,5263,99,2,2,Darius,Fighter,5738,127,2,4,Kennen,Mage,-475,6679,110,3,2,JarvanIV,Tank,5434,89,2,3,Naafiri,Assassin,1245,6250,135,2,2,Xerath,Mage,6139,159,1,2,Yone,Assassin,111,9757,146,12,0,Tristana,Marksman,4311,100,0,7,Varus,Marksman,5446,4281,14,0,0,Thresh,Support,4496,21,1,3,Rakan,Support,-215,혼합조합,암살자조합
KR_8223492542,0,0,0,0,9,1,2,1,0,1,14,1,6528,137,1,2,Vladimir,Mage,4877,93,2,1,Shen,Tank,1651,6121,92,4,1,Pantheon,Fighter,7294,131,5,1,Rengar,Assassin,-1173,5249,102,1,2,Xerath,Mage,5665,132,1,2,Akali,Assassin,-416,5755,124,2,2,Ezreal,Marksman,6502,117,5,1,MissFortune,Marksman,-747,3872,26,1,7,Karma,Mage,4410,11,1,4,Nautilus,Tank,-538,마법사조합,암살자조합
KR_8226955301,1,0,0,0,8,1,3,1,0,0,9,0,5366,141,1,0,Camille,Fighter,5693,154,1,0,Singed,Tank,-327,7880,129,7,3,LeeSin,Fighter,6829,109,4,2,Naafiri,Assassin,1051,4989,134,0,1,Leblanc,Assassin,5799,148,1,1,Cassiopeia,Mage,-810,5441,120,0,3,Yunara,Unknown,5795,127,2,2,Caitlyn,Marksman,-354,3823,22,0,2,Lulu,Support,4326,19,1,3,Lux,Mage,-503,혼합조합,혼합조합
KR_8227520347,0,1,0,0,9,1,0,1,0,0,18,3,5559,128,1,3,Yone,Assassin,5719,132,2,2,Yasuo,Fighter,-160,6830,102,4,5,Briar,Fighter,6713,113,4,1,Hecarim,Fighter,117,6235,130,1,2,Veigar,Mage,7260,121,8,1,AurelionSol,Mage,-1025,5816,110,2,4,Ezreal,Marksman,6647,109,4,2,Ashe,Marksman,-831,4063,7,1,4,Karma,Mage,4630,20,0,3,Seraphine,Mage,-567,혼합조합,혼합조합
KR_8159746553,0,0,0,1,16,1,3,1,0,0,18,0,3653,70,0,5,Sylas,Mage,7261,139,5,0,Urgot,Fighter,-3608,6211,120,2,2,Zyra,Mage,6377,100,4,1,LeeSin,Fighter,-166,6495,135,4,3,Jayce,Fighter,5986,119,3,3,Viktor,Mage,509,8761,118,7,5,Yunara,Unknown,6839,121,5,5,Kaisa,Marksman,1922,4764,12,3,3,Lulu,Support,4912,26,1,7,Amumu,Tank,-148,혼합조합,혼합조합
KR_8204477594,0,0,0,2,14,0,0,2,0,0,21,3,4729,94,1,3,Maokai,Tank,7190,150,4,3,Yasuo,Fighter,-2461,6448,75,5,7,Warwick,Fighter,7463,123,5,1,Shaco,Assassin,-1015,5194,105,0,3,TwistedFate,Mage,6448,106,5,2,Annie,Mage,-1254,7255,89,6,3,Twitch,Marksman,7239,143,3,3,Ezreal,Marksman,16,4872,21,2,5,Nautilus,Tank,5600,23,4,5,Hwei,Mage,-728,혼합조합,혼합조합
KR_8225776606,1,0,0,2,12,0,3,1,0,0,10,0,5491,116,1,0,Gangplank,Fighter,5469,142,0,1,Vladimir,Mage,22,7438,121,6,1,LeeSin,Fighter,6766,99,3,4,JarvanIV,Tank,672,5415,125,1,3,Ahri,Mage,5352,117,2,4,Annie,Mage,63,6910,133,3,3,Caitlyn,Marksman,7703,129,4,2,Aphelios,Marksman,-793,4003,19,1,3,Leona,Tank,4645,19,1,1,Thresh,Support,-642,혼합조합,혼합조합
KR_8225879515,1,1,0,2,10,0,0,0,0,0,6,3,4386,87,0,3,RekSai,Fighter,6212,141,1,2,Aurora,Unknown,-1826,6286,103,3,0,Vi,Fighter,6927,143,2,1,Jayce,Fighter,-641,6589,136,5,0,Zoe,Mage,5669,126,1,3,TwistedFate,Mage,920,6043,121,2,2,Ezreal,Marksman,6272,144,1,2,Xayah,Marksman,-229,4154,10,0,1,Bard,Support,4663,17,1,2,Senna,Marksman,-509,혼합조합,하이퍼캐리
KR_8224715877,0,0,0,0,23,0,1,1,0,1,19,2,7180,134,6,6,Jayce,Fighter,6181,107,4,4,Fiora,Fighter,999,6065,105,4,5,Viego,Assassin,8762,92,9,3,Talon,Assassin,-2697,5617,104,4,4,Xerath,Mage,6554,126,4,2,AurelionSol,Mage,-937,7709,141,4,3,MissFortune,Marksman,5257,114,0,6,Ezreal,Marksman,2452,6201,15,5,1,Lulu,Support,4724,13,2,8,Bard,Support,1477,혼합조합,혼합조합
KR_8227710049,1,1,0,0,9,0,3,1,0,0,13,0,5857,131,2,2,Chogath,Tank,6340,145,3,2,Yone,Assassin,-483,5327,101,1,2,XinZhao,Fighter,6269,100,4,3,Vi,Fighter,-942,4865,120,0,3,Ryze,Mage,6083,122,2,0,Taliyah,Mage,-1218,7916,133,6,3,Xayah,Marksman,7436,128,4,2,Zeri,Marksman,480,3986,23,0,3,Rakan,Support,4230,24,0,2,Thresh,Support,-244,혼합조합,혼합조합
KR_8190532874,0,1,0,1,24,1,3,0,0,2,19,0,4968,90,2,3,Swain,Mage,7109,139,4,3,Irelia,Fighter,-2141,9237,96,11,5,Belveth,Fighter,6181,81,4,5,Sylas,Mage,3056,5485,113,2,4,Akshan,Marksman,6814,89,6,5,Katarina,Assassin,-1329,8017,136,5,4,Caitlyn,Marksman,5831,86,3,5,Ashe,Marksman,2186,5756,13,4,3,Leona,Tank,5057,11,2,6,Pantheon,Fighter,699,하이퍼캐리,혼합조합
KR_8227315743,1,1,0,0,17,1,2,0,0,1,11,1,4605,109,0,3,Vayne,Marksman,6008,128,3,0,Malphite,Tank,-1403,6803,119,5,0,XinZhao,Fighter,6761,113,2,3,JarvanIV,Tank,42,5624,113,2,2,Akali,Assassin,6082,125,3,4,Orianna,Mage,-458,7184,124,3,4,Ezreal,Marksman,5860,130,2,7,Varus,Marksman,1324,6097,36,7,2,Mel,Unknown,4051,21,1,3,Xerath,Mage,2046,하이퍼캐리,혼합조합
KR_8213729828,1,1,0,0,24,1,3,0,0,2,13,0,6200,146,1,0,Rumble,Fighter,5614,140,0,2,Gangplank,Fighter,586,7023,99,6,3,XinZhao,Fighter,5946,88,3,3,MonkeyKing,Fighter,1077,7829,151,4,1,Talon,Assassin,5372,98,3,5,Zed,Assassin,2457,9105,121,9,3,Ezreal,Marksman,6877,99,5,8,Samira,Marksman,2228,5694,21,4,6,Sylas,Mage,5286,33,2,6,Rell,Tank,408,혼합조합,혼합조합
KR_8222074519,1,1,0,0,26,0,1,1,0,2,15,2,7262,147,4,1,Olaf,Fighter,5196,100,0,4,Zilean,Support,2066,9033,113,11,3,LeeSin,Fighter,5917,72,1,8,Jayce,Fighter,3116,5916,86,5,4,Zoe,Mage,7057,116,5,5,Ryze,Mage,-1141,7089,106,4,4,Ezreal,Marksman,7875,120,8,4,Varus,Marksman,-786,5277,15,2,3,Nautilus,Tank,4480,16,1,5,Bard,Support,797,혼합조합,혼합조합
KR_8191600780,0,0,0,1,9,0,3,1,0,2,13,0,7067,126,3,3,Irelia,Fighter,4884,86,1,4,Heimerdinger,Mage,2183,6488,102,5,3,Nunu,Tank,6662,112,3,1,Ambessa,Unknown,-174,4665,102,0,4,Ahri,Mage,7166,118,7,2,Mel,Unknown,-2501,4740,100,0,2,Ezreal,Marksman,6422,117,2,2,Senna,Marksman,-1682,4196,16,1,1,Maokai,Tank,3696,24,0,0,Karma,Mage,500,혼합조합,혼합조합
KR_8222762642,0,0,0,1,11,1,3,1,0,1,15,0,5271,115,2,2,Aatrox,Fighter,6378,148,1,1,Yone,Assassin,-1107,6090,115,2,3,Lillia,Fighter,8551,97,9,1,RekSai,Fighter,-2461,5933,134,1,3,Ezreal,Marksman,5362,123,1,3,Annie,Mage,571,8829,140,6,2,Zeri,Marksman,5839,105,2,3,Swain,Mage,2990,4168,11,0,5,Thresh,Support,4492,17,2,3,Nautilus,Tank,-324,하이퍼캐리,혼합조합
KR_8205433102,0,0,0,2,6,0,0,1,0,0,11,3,3945,84,0,1,Zac,Tank,6738,163,1,0,Illaoi,Fighter,-2793,5310,104,1,2,Naafiri,Assassin,6710,119,3,1,LeeSin,Fighter,-1400,4727,99,2,4,Akali,Assassin,7455,107,6,0,Diana,Fighter,-2728,5762,120,2,3,Lucian,Marksman,6245,145,1,2,Ezreal,Marksman,-483,4029,15,1,1,Milio,Support,3876,15,0,3,Nami,Support,153,암살자조합,브루저조합
KR_8227878302,0,0,0,1,8,0,0,2,0,0,24,3,5262,130,1,3,Kennen,Mage,5057,101,2,2,Malphite,Tank,205,5808,104,2,1,Vi,Fighter,7283,104,9,2,LeeSin,Fighter,-1475,5917,95,2,9,Lissandra,Mage,5917,122,3,1,Galio,Tank,0,7551,118,3,6,Ezreal,Marksman,9011,118,8,2,Varus,Marksman,-1460,4308,33,0,5,Skarner,Fighter,4848,10,2,1,Bard,Support,-540,혼합조합,혼합조합
KR_8220089611,0,0,0,0,21,0,3,1,0,1,16,0,5885,129,3,2,Ambessa,Unknown,5201,99,2,3,Riven,Fighter,684,7296,121,5,2,Zyra,Mage,6605,122,3,2,XinZhao,Fighter,691,6258,117,3,1,Sylas,Mage,5032,117,1,6,Viktor,Mage,1226,7284,112,4,5,Ezreal,Marksman,8035,117,5,5,Yunara,Unknown,-751,7088,40,6,6,Corki,Marksman,5624,17,5,5,Pantheon,Fighter,1464,하이퍼캐리,브루저조합
KR_8216137535,0,0,0,0,13,0,3,1,0,1,8,0,8038,133,6,2,Tryndamere,Fighter,5345,128,1,5,DrMundo,Fighter,2693,6170,104,4,1,LeeSin,Fighter,6437,97,4,3,Belveth,Fighter,-267,5696,133,1,0,Aurora,Unknown,4870,142,0,1,Vladimir,Mage,826,6404,117,2,2,Senna,Marksman,7060,125,3,2,Smolder,Marksman,-656,3820,17,0,3,Skarner,Fighter,3972,15,0,2,Bard,Support,-152,브루저조합,혼합조합
KR_8167141678,1,0,0,0,12,0,3,2,0,0,10,0,5627,113,2,0,Anivia,Mage,4051,83,0,3,Gangplank,Fighter,1576,6662,100,4,1,JarvanIV,Tank,5515,98,2,2,Kindred,Marksman,1147,5764,97,3,3,Fizz,Assassin,5687,139,1,2,Zoe,Mage,77,6259,112,2,2,Jhin,Marksman,7044,125,5,2,Ashe,Marksman,-785,4000,24,1,4,Neeko,Mage,5037,27,2,3,Heimerdinger,Mage,-1037,혼합조합,하이퍼캐리
KR_8224590035,0,1,0,3,7,1,3,0,0,0,19,0,5895,128,2,3,Pantheon,Fighter,4958,71,1,4,Zilean,Support,937,4654,85,1,4,Vi,Fighter,6051,108,1,1,XinZhao,Fighter,-1397,4019,91,0,6,Ryze,Mage,7720,156,6,0,Hwei,Mage,-3701,5387,104,3,4,Caitlyn,Marksman,9183,136,8,1,Jinx,Marksman,-3796,3821,18,1,3,Lux,Mage,5214,9,3,1,Blitzcrank,Tank,-1393,혼합조합,혼합조합
KR_8224800954,0,0,0,1,6,0,2,2,0,0,18,1,5006,129,0,2,Yone,Assassin,5191,90,2,1,Shen,Tank,-185,4977,96,1,3,MonkeyKing,Fighter,6007,113,2,1,Nocturne,Assassin,-1030,4962,82,2,6,Nunu,Tank,8091,147,7,0,Akali,Assassin,-3129,5739,119,2,4,Xayah,Marksman,6904,113,5,3,Ezreal,Marksman,-1165,4467,28,1,3,Senna,Marksman,4389,24,2,1,Nautilus,Tank,78,하이퍼캐리,암살자조합
KR_8219683199,0,0,0,0,17,0,3,1,0,0,12,0,5080,106,2,2,XinZhao,Fighter,5955,139,2,1,KSante,Tank,-875,6954,101,6,2,Rengar,Assassin,5625,116,0,5,Vi,Fighter,1329,7697,127,6,0,Sylas,Mage,5194,111,1,6,TwistedFate,Mage,2503,6277,120,2,2,Ezreal,Marksman,7299,122,7,2,Kaisa,Marksman,-1022,4031,35,1,6,Lux,Mage,5319,17,2,3,Pyke,Support,-1288,혼합조합,혼합조합
KR_8225081835,1,2,0,0,15,1,3,0,0,0,8,0,6101,124,3,3,Akali,Assassin,5724,106,3,5,Ambessa,Unknown,377,7825,145,7,1,Shyvana,Fighter,5544,109,1,3,Gwen,Fighter,2281,5774,121,3,1,Talon,Assassin,6668,160,2,1,Viktor,Mage,-894,6003,117,2,2,Lucian,Marksman,6045,124,2,4,Ezreal,Marksman,-42,4341,22,0,1,Nami,Support,3852,20,0,2,Karma,Mage,489,암살자조합,혼합조합
KR_8222509717,0,1,0,2,8,1,3,1,0,0,14,0,5112,125,1,3,KSante,Tank,6848,157,1,0,Gnar,Fighter,-1736,5488,134,0,1,Brand,Mage,5868,99,5,3,Viego,Assassin,-380,7498,107,7,0,Sylas,Mage,5812,104,2,4,TwistedFate,Mage,1686,5081,98,0,5,Jhin,Marksman,8694,146,6,1,Yunara,Unknown,-3613,3659,22,0,5,Nautilus,Tank,4372,24,0,1,Braum,Support,-713,혼합조합,혼합조합
KR_8226764485,1,0,0,0,11,1,0,2,0,0,13,3,6026,105,3,4,Teemo,Marksman,5845,115,4,2,Ambessa,Unknown,181,6197,87,3,2,Qiyana,Assassin,5336,87,3,3,Kindred,Marksman,861,5903,124,3,1,Viktor,Mage,6258,129,4,1,Akali,Assassin,-355,5404,107,1,4,Aphelios,Marksman,6031,121,2,2,Ezreal,Marksman,-627,3831,15,1,2,Blitzcrank,Tank,3883,13,0,3,Bard,Support,-52,하이퍼캐리,하이퍼캐리
KR_8187314555,0,0,0,1,5,0,3,2,0,0,17,0,4494,98,1,3,Karthus,Mage,6183,132,1,0,Sion,Tank,-1689,4714,81,1,4,Sejuani,Tank,6647,119,3,2,Viego,Assassin,-1933,4841,116,0,2,Yone,Assassin,6785,127,3,2,TwistedFate,Mage,-1944,5463,111,1,7,Jhin,Marksman,8954,135,9,1,Ezreal,Marksman,-3491,4150,28,2,2,Seraphine,Mage,4806,23,1,0,Karma,Mage,-656,혼합조합,혼합조합
KR_8226491231,1,0,0,0,16,0,3,1,0,2,14,0,6587,128,4,0,Malphite,Tank,4238,105,0,3,Vladimir,Mage,2349,6294,100,4,3,Nocturne,Assassin,5580,97,2,4,XinZhao,Fighter,714,6826,109,6,5,Sylas,Mage,5247,93,3,6,Akali,Assassin,1579,5977,121,1,2,Jhin,Marksman,7654,148,5,1,MissFortune,Marksman,-1677,4921,26,1,4,Neeko,Mage,5569,17,4,2,Camille,Fighter,-648,혼합조합,혼합조합
KR_8227873400,1,1,0,1,18,1,3,1,0,0,16,0,4813,82,2,4,Camille,Fighter,7178,126,5,1,Gnar,Fighter,-2365,8039,104,8,3,Graves,Marksman,6548,124,2,3,Ambessa,Unknown,1491,6216,128,3,1,Ahri,Mage,4236,91,0,3,Katarina,Assassin,1980,6567,116,2,3,Jhin,Marksman,7783,114,4,4,MissFortune,Marksman,-1216,5725,25,3,5,Ezreal,Marksman,6536,15,5,7,Skarner,Fighter,-811,하이퍼캐리,혼합조합
KR_8227972748,0,0,0,3,8,1,0,1,0,0,12,3,5424,113,2,2,Anivia,Mage,4834,97,1,4,Yone,Assassin,590,6623,132,2,1,Nidalee,Assassin,6310,132,1,0,LeeSin,Fighter,313,5491,112,3,2,Lissandra,Mage,6396,133,2,1,Ekko,Assassin,-905,5966,122,1,4,Aphelios,Marksman,8652,152,8,1,Ezreal,Marksman,-2686,3522,26,0,3,Thresh,Support,5097,24,0,2,Senna,Marksman,-1575,혼합조합,암살자조합
KR_8220201805,0,0,0,1,9,0,1,1,0,0,23,2,5148,101,2,5,Smolder,Marksman,5707,101,4,2,Kennen,Mage,-559,5076,98,1,4,LeeSin,Fighter,6282,88,5,0,Zaahen,Unknown,-1206,5694,128,2,3,Katarina,Assassin,6769,147,2,2,Graves,Marksman,-1075,5953,108,2,7,Yunara,Unknown,8167,105,3,3,Aphelios,Marksman,-2214,4889,25,2,4,Karma,Mage,6284,18,9,2,Pyke,Support,-1395,혼합조합,하이퍼캐리
KR_8224489662,0,0,0,3,1,0,0,1,0,0,14,3,4414,110,0,3,Anivia,Mage,6610,146,2,0,Yasuo,Fighter,-2196,4386,84,0,4,RekSai,Fighter,6385,123,4,0,Volibear,Fighter,-1999,4513,120,0,1,Cassiopeia,Mage,6146,111,2,0,TwistedFate,Mage,-1633,4665,114,1,2,Smolder,Marksman,8702,145,6,0,Jinx,Marksman,-4037,3445,13,0,4,Lulu,Support,4821,28,0,1,Nautilus,Tank,-1376,혼합조합,혼합조합
KR_8192094295,1,1,0,0,13,1,0,1,0,0,11,3,6093,124,2,2,Irelia,Fighter,4774,96,1,2,Kled,Fighter,1319,5848,77,3,3,Ivern,Support,5531,114,2,2,Ambessa,Unknown,317,4928,110,1,2,AurelionSol,Mage,6468,156,3,1,Ahri,Mage,-1540,7128,139,5,1,Caitlyn,Marksman,6927,139,3,3,Jinx,Marksman,201,4742,24,2,3,Poppy,Tank,4493,28,2,5,Pyke,Support,249,혼합조합,혼합조합
KR_8224911588,1,0,0,0,11,1,1,1,0,2,17,2,7319,129,5,4,Jayce,Fighter,5578,53,5,7,Camille,Fighter,1741,5697,94,3,4,Evelynn,Assassin,9011,136,9,0,Kindred,Marksman,-3314,5664,107,3,4,Yone,Assassin,4705,114,0,3,Viktor,Mage,959,6150,144,0,2,Ezreal,Marksman,6126,111,3,1,Lucian,Marksman,24,3785,29,0,3,Veigar,Mage,4075,24,0,0,Blitzcrank,Tank,-290,암살자조합,하이퍼캐리
KR_8208584936,0,0,0,0,11,1,3,1,0,0,13,0,4812,92,1,3,Fiora,Fighter,5647,126,2,2,Rumble,Fighter,-835,7076,134,3,2,Hecarim,Fighter,5983,93,4,3,Shyvana,Fighter,1093,6216,134,3,2,Annie,Mage,5765,127,1,3,Talon,Assassin,451,6032,113,1,3,Ezreal,Marksman,6840,113,4,2,Yunara,Unknown,-808,4664,16,3,3,Neeko,Mage,4645,16,2,1,Bard,Support,19,혼합조합,혼합조합
KR_8217475030,1,1,0,0,15,1,0,0,0,2,8,3,5125,106,1,4,Ryze,Mage,4757,93,1,2,Akali,Assassin,368,7814,131,8,1,MonkeyKing,Fighter,5096,81,2,2,JarvanIV,Tank,2718,7890,161,4,0,Fizz,Assassin,4571,97,1,6,Katarina,Assassin,3319,5916,123,1,2,Ashe,Marksman,6760,105,3,2,Zeri,Marksman,-844,4793,21,1,1,Seraphine,Mage,3872,19,1,3,Lulu,Support,921,혼합조합,암살자조합
KR_8227113232,0,1,0,1,13,1,3,0,0,0,11,0,5372,82,4,4,Tryndamere,Fighter,4752,80,2,5,Vayne,Marksman,620,7731,120,4,2,Jayce,Fighter,5425,86,2,3,Evelynn,Assassin,2306,6865,138,5,0,Katarina,Assassin,6537,132,2,3,TwistedFate,Mage,328,4402,93,0,2,Smolder,Marksman,7787,148,2,1,KogMaw,Marksman,-3385,3396,9,0,3,Alistar,Tank,4861,17,3,2,Pantheon,Fighter,-1465,혼합조합,하이퍼캐리
KR_8221956764,0,0,0,0,14,0,0,2,0,0,15,3,4741,105,1,3,Jayce,Fighter,5397,104,2,2,Malphite,Tank,-656,6242,100,4,3,Naafiri,Assassin,5392,98,2,0,FiddleSticks,Unknown,850,4946,102,2,4,Viktor,Mage,7449,132,7,1,Annie,Mage,-2503,6545,103,4,5,Ashe,Marksman,6161,129,3,5,Smolder,Marksman,384,4961,18,3,0,Nautilus,Tank,4547,18,1,6,Senna,Marksman,414,혼합조합,하이퍼캐리
KR_8174354374,1,1,0,0,18,1,0,1,0,1,16,3,6719,140,2,0,Quinn,Marksman,4616,115,0,3,Ryze,Mage,2103,7339,111,6,2,Briar,Fighter,5782,100,3,2,LeeSin,Fighter,1557,6081,82,6,4,Pantheon,Fighter,6726,106,5,7,Talon,Assassin,-645,6168,106,4,6,Lucian,Marksman,6419,107,5,3,Kaisa,Marksman,-251,4577,25,0,4,Rell,Tank,5182,19,3,3,Blitzcrank,Tank,-605,하이퍼캐리,혼합조합
KR_8225044812,0,0,0,0,9,1,0,1,0,0,13,3,5088,87,2,5,Vayne,Marksman,5142,85,2,3,Malphite,Tank,-54,6255,122,2,2,Hecarim,Fighter,6462,112,4,0,RekSai,Fighter,-207,5001,99,2,6,Lucian,Marksman,6621,127,5,3,Yone,Assassin,-1620,6482,151,2,0,Xerath,Mage,5189,108,0,1,Smolder,Marksman,1293,4187,24,1,1,Nautilus,Tank,4433,19,2,2,Elise,Mage,-246,하이퍼캐리,혼합조합
KR_8191325033,1,2,0,0,18,1,3,0,0,3,5,0,6588,109,4,2,Jayce,Fighter,4470,77,2,5,Malphite,Tank,2118,7081,116,3,0,LeeSin,Fighter,4972,89,1,5,RekSai,Fighter,2109,6648,106,4,1,Fizz,Assassin,5637,128,2,2,Hwei,Mage,1011,7004,130,3,1,Ashe,Marksman,4720,105,0,4,Yunara,Unknown,2284,5471,16,4,1,Seraphine,Mage,3661,22,0,2,Lulu,Support,1810,혼합조합,혼합조합
KR_8124875806,0,0,0,0,23,1,1,1,0,1,13,2,4938,101,1,4,Ambessa,Unknown,5547,101,3,3,Qiyana,Assassin,-609,7282,95,7,2,Warwick,Fighter,7499,104,4,5,Viego,Assassin,-217,7618,97,6,1,Galio,Tank,5684,119,3,4,Zoe,Mage,1934,6811,121,3,4,Ezreal,Marksman,6764,113,3,6,Kaisa,Marksman,47,6111,17,6,2,Karma,Mage,3773,20,0,5,Soraka,Support,2338,혼합조합,암살자조합
KR_8208713635,0,0,0,3,12,1,3,1,0,0,16,0,4774,91,1,2,Malphite,Tank,6248,142,1,3,Gwen,Fighter,-1474,5485,83,2,2,Vi,Fighter,7648,121,4,4,Jayce,Fighter,-2163,4749,121,0,1,Xerath,Mage,8721,167,7,1,Yasuo,Fighter,-3972,8172,106,4,4,Aphelios,Marksman,7510,123,3,2,Seraphine,Mage,662,5424,20,5,7,Sylas,Mage,4590,19,1,2,Alistar,Tank,834,혼합조합,브루저조합
KR_8226227985,0,1,0,1,7,1,3,1,0,1,14,0,6864,158,3,2,Irelia,Fighter,5293,112,2,3,KSante,Tank,1571,6157,118,3,2,LeeSin,Fighter,6958,114,2,2,Jayce,Fighter,-801,4712,115,0,5,Orianna,Mage,7200,151,4,1,Taliyah,Mage,-2488,5159,117,1,3,Caitlyn,Marksman,7635,142,5,0,Varus,Marksman,-2476,3642,21,0,2,Karma,Mage,4130,20,1,1,Nautilus,Tank,-488,혼합조합,혼합조합
